Vulnerability_ID        Package                                                 Severity          Fix                            CVE_Refs        Vulnerability_URL                                                     
CVE-2019-11477          linux-libc-dev-4.15.0-50.54                             High              4.15.0-52.56                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-11477          
CVE-2019-11478          linux-libc-dev-4.15.0-50.54                             High              4.15.0-52.56                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-11478          
CVE-2019-14835          linux-libc-dev-4.15.0-50.54                             High              4.15.0-64.73                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-14835          
CVE-2009-5155           libc-bin-2.27-3ubuntu1                                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc-dev-bin-2.27-3ubuntu1                              Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc6-2.27-3ubuntu1                                     Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc6-dev-2.27-3ubuntu1                                 Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           multiarch-support-2.27-3ubuntu1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2013-4235           login-1:4.5-1ubuntu2                                    Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2013-4235           passwd-1:4.5-1ubuntu2                                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2015-8985           libc-bin-2.27-3ubuntu1                                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           libc-dev-bin-2.27-3ubuntu1                              Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           libc6-2.27-3ubuntu1                                     Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           libc6-dev-2.27-3ubuntu1                                 Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           multiarch-support-2.27-3ubuntu1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2016-10739          libc-bin-2.27-3ubuntu1                                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          libc-dev-bin-2.27-3ubuntu1                              Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          libc6-2.27-3ubuntu1                                     Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          libc6-dev-2.27-3ubuntu1                                 Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          multiarch-support-2.27-3ubuntu1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-2781           coreutils-8.28-1ubuntu1                                 Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2781           
CVE-2017-0537           linux-libc-dev-4.15.0-50.54                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-0537           
CVE-2017-11164          libpcre3-2:8.39-9                                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11164          
CVE-2017-13716          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13716          
CVE-2017-13716          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13716          
CVE-2017-13716          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13716          
CVE-2017-13716          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-13716          
CVE-2017-14159          libldap-2.4-2-2.4.45+dfsg-1ubuntu1.2                    Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-14159          
CVE-2017-14159          libldap-common-2.4.45+dfsg-1ubuntu1.2                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-14159          
CVE-2017-15131          xdg-user-dirs-0.17-1ubuntu1                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-15131          
CVE-2018-1000021        git-1:2.17.1-1ubuntu0.4                                 Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000021        
CVE-2018-1000021        git-man-1:2.17.1-1ubuntu0.4                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000021        
CVE-2018-1000035        unzip-6.0-21ubuntu1                                     Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000035        
CVE-2018-1000876        binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000876        
CVE-2018-1000876        binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000876        
CVE-2018-1000876        binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000876        
CVE-2018-1000876        libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000876        
CVE-2018-10126          libtiff5-4.0.9-5ubuntu0.2                               Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10126          
CVE-2018-10126          libtiff5-dev-4.0.9-5ubuntu0.2                           Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10126          
CVE-2018-10126          libtiffxx5-4.0.9-5ubuntu0.2                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10126          
CVE-2018-10322          linux-libc-dev-4.15.0-50.54                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10322          
CVE-2018-10372          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10372          
CVE-2018-10372          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10372          
CVE-2018-10372          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10372          
CVE-2018-10372          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10372          
CVE-2018-10373          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10373          
CVE-2018-10373          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10373          
CVE-2018-10373          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10373          
CVE-2018-10373          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10373          
CVE-2018-10534          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10534          
CVE-2018-10534          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10534          
CVE-2018-10534          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10534          
CVE-2018-10534          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10534          
CVE-2018-10535          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10535          
CVE-2018-10535          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10535          
CVE-2018-10535          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10535          
CVE-2018-10535          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-10535          
CVE-2018-1121           linux-libc-dev-4.15.0-50.54                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1121           
CVE-2018-12123          nodejs-8.10.0~dfsg-2ubuntu0.4                           Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12123          
CVE-2018-12123          nodejs-dev-8.10.0~dfsg-2ubuntu0.4                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12123          
CVE-2018-12123          nodejs-doc-8.10.0~dfsg-2ubuntu0.4                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12123          
CVE-2018-12641          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12641          
CVE-2018-12641          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12641          
CVE-2018-12641          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12641          
CVE-2018-12641          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12641          
CVE-2018-12697          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12697          
CVE-2018-12697          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12697          
CVE-2018-12697          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12697          
CVE-2018-12697          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12697          
CVE-2018-12698          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12698          
CVE-2018-12698          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12698          
CVE-2018-12698          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12698          
CVE-2018-12698          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12698          
CVE-2018-12699          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12699          
CVE-2018-12699          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12699          
CVE-2018-12699          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12699          
CVE-2018-12699          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12699          
CVE-2018-12700          binutils-2.30-21ubuntu1~18.04.1                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12700          
CVE-2018-12700          binutils-common-2.30-21ubuntu1~18.04.1                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12700          
CVE-2018-12700          binutils-x86-64-linux-gnu-2.30-21ubuntu1~18.04.1        Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12700          
CVE-2018-12700          libbinutils-2.30-21ubuntu1~18.04.1                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12700          
CVE-2018-12929          linux-libc-dev-4.15.0-50.54                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12929          
CVE-2018-12930          linux-libc-dev-4.15.0-50.54                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12930          
CVE-2018-12931          linux-libc-dev-4.15.0-50.54                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12931          
CVE-2018-13053          linux-libc-dev-4.15.0-50.54                             Low               4.15.0-58.64                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-13053          
CVE-2018-13093          linux-libc-dev-4.15.0-50.54                             Low               4.15.0-58.64                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-13093          
CVE-2018-13095          linux-libc-dev-4.15.0-50.54                             Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-13095          
CVE-2018-13096          linux-libc-dev-4.15.0-50.54                             Low               4.15.0-58.64                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-13096          
CVE-2018-13097          linux-libc-dev-4.15.0-50.54                             Low               4.15.0-58.64                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-13097          
CVE-2018-13098          linux-libc-dev-4.15.0-50.54                             Low               4.15.0-58.64                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-13098          
CVE-2018-13099          linux-libc-dev-4.15.0-50.54                             Low               4.15.0-58.64                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-13099          
CVE-2018-13100          linux-libc-dev-4.15.0-50.54                             Low               4.15.0-58.64                                   http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-13100          
CVE-2018-14048          libpng16-16-1.6.34-1ubuntu0.18.04.2                     Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-14048          
CVE-2018-14423          libopenjp2-7-2.3.0-1                                    Low               2.3.0-2build0.18.04.1                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-14423          
CVE-2018-14498          libjpeg-turbo8-1.5.2-0ubuntu5.18.04.1                   Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-14498          
CVE-2018-14498          libjpeg-turbo8-dev-1.5.2-0ubuntu5.18.04.1               Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-14498          
