Vulnerability ID        Package                                                           Severity          Fix         CVE Refs        Vulnerability URL                                                     
CVE-2009-5080           groff-base-1.22.3-7                                               Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5080           
CVE-2009-5155           libc-bin-2.23-0ubuntu11                                           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc-dev-bin-2.23-0ubuntu11                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc6-2.23-0ubuntu11                                              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc6-dev-2.23-0ubuntu11                                          Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           multiarch-support-2.23-0ubuntu11                                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2012-1093           x11-common-1:7.7+13ubuntu3.1                                      Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-1093           
CVE-2012-2663           libxtables11-1.6.0-2ubuntu3                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-2663           
CVE-2013-4235           login-1:4.2-3.1ubuntu5.4                                          Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2013-4235           passwd-1:4.2-3.1ubuntu5.4                                         Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2015-1336           man-db-2.7.5-1                                                    Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1336           
CVE-2015-1350           linux-libc-dev-4.4.0-166.195                                      Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1350           
CVE-2015-5180           libc-bin-2.23-0ubuntu11                                           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc-dev-bin-2.23-0ubuntu11                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc6-2.23-0ubuntu11                                              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc6-dev-2.23-0ubuntu11                                          Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           multiarch-support-2.23-0ubuntu11                                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5237           libprotobuf-lite9v5-2.6.1-1.3                                     Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5237           
CVE-2015-8985           libc-bin-2.23-0ubuntu11                                           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           libc-dev-bin-2.23-0ubuntu11                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           libc6-2.23-0ubuntu11                                              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           libc6-dev-2.23-0ubuntu11                                          Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           multiarch-support-2.23-0ubuntu11                                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-9019           libxslt1-dev-1.1.28-2.1ubuntu0.3                                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9019           
CVE-2015-9019           libxslt1.1-1.1.28-2.1ubuntu0.3                                    Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9019           
CVE-2015-9274           libharfbuzz-icu0-1.0.1-1ubuntu0.1                                 Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9274           
CVE-2015-9274           libharfbuzz0b-1.0.1-1ubuntu0.1                                    Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9274           
CVE-2016-10739          libc-bin-2.23-0ubuntu11                                           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          libc-dev-bin-2.23-0ubuntu11                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          libc6-2.23-0ubuntu11                                              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          libc6-dev-2.23-0ubuntu11                                          Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          multiarch-support-2.23-0ubuntu11                                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10906          linux-libc-dev-4.4.0-166.195                                      Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10906          
CVE-2016-2086           nodejs-4.9.1-1nodesource1                                         Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2086           
CVE-2016-2216           nodejs-4.9.1-1nodesource1                                         Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2216           
CVE-2016-2226           binutils-2.26.1-1ubuntu1~16.04.8                                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2226           
CVE-2016-2779           libblkid1-2.27.1-6ubuntu3.9                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           libfdisk1-2.27.1-6ubuntu3.9                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           libmount1-2.27.1-6ubuntu3.9                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           libsmartcols1-2.27.1-6ubuntu3.9                                   Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           libuuid1-2.27.1-6ubuntu3.9                                        Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           mount-2.27.1-6ubuntu3.9                                           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           util-linux-2.27.1-6ubuntu3.9                                      Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2781           coreutils-8.25-2ubuntu3~16.04                                     Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2781           
CVE-2016-2853           linux-libc-dev-4.4.0-166.195                                      Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2853           
CVE-2016-3616           libjpeg-progs-1:9b-1ubuntu1                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3616           
CVE-2016-3616           libjpeg9-1:9b-1ubuntu1                                            Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3616           
CVE-2016-4484           libcryptsetup4-2:1.6.6-5ubuntu2.1                                 Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-4484           
CVE-2016-5011           libblkid1-2.27.1-6ubuntu3.9                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libfdisk1-2.27.1-6ubuntu3.9                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libmount1-2.27.1-6ubuntu3.9                                       Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libsmartcols1-2.27.1-6ubuntu3.9                                   Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libuuid1-2.27.1-6ubuntu3.9                                        Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           mount-2.27.1-6ubuntu3.9                                           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           util-linux-2.27.1-6ubuntu3.9                                      Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5407           libxv1-2:1.0.10-1                                                 Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5407           
CVE-2016-6170           libdns-export162-1:9.10.3.dfsg.P4-8ubuntu1.15                     Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6170           
CVE-2016-6170           libisc-export160-1:9.10.3.dfsg.P4-8ubuntu1.15                     Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6170           
CVE-2016-7944           libxfixes-dev-1:5.0.1-2                                           Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7944           
CVE-2016-7944           libxfixes3-1:5.0.1-2                                              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7944           
CVE-2016-7945           libxi-dev-2:1.7.6-1                                               Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7945           
CVE-2016-7945           libxi6-2:1.7.6-1                                                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7945           
CVE-2016-7946           libxi-dev-2:1.7.6-1                                               Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7946           
CVE-2016-7946           libxi6-2:1.7.6-1                                                  Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7946           
CVE-2016-7947           libxrandr2-2:1.5.0-1                                              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7947           
CVE-2016-7948           libxrandr2-2:1.5.0-1                                              Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7948           
CVE-2016-7949           libxrender-dev-1:0.9.9-0ubuntu1                                   Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7949           
CVE-2016-7949           libxrender1-1:0.9.9-0ubuntu1                                      Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7949           
CVE-2016-7950           libxrender-dev-1:0.9.9-0ubuntu1                                   Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7950           
CVE-2016-7950           libxrender1-1:0.9.9-0ubuntu1                                      Low               None                        http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-7950           
