Vulnerability_ID        Package                                                           Severity          Fix                            CVE_Refs        Vulnerability_URL                                                     
CVE-2018-12126          linux-libc-dev-4.4.0-141.167                                      High              4.4.0-148.174                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12126          
CVE-2018-12127          linux-libc-dev-4.4.0-141.167                                      High              4.4.0-148.174                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12127          
CVE-2018-12130          linux-libc-dev-4.4.0-141.167                                      High              4.4.0-148.174                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12130          
CVE-2019-11477          linux-libc-dev-4.4.0-141.167                                      High              4.4.0-151.178                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-11477          
CVE-2019-11478          linux-libc-dev-4.4.0-141.167                                      High              4.4.0-151.178                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-11478          
CVE-2019-14835          linux-libc-dev-4.4.0-141.167                                      High              4.4.0-164.192                                  http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-14835          
CVE-2009-5155           libc-bin-2.23-0ubuntu10                                           Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc-dev-bin-2.23-0ubuntu10                                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc6-2.23-0ubuntu10                                              Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc6-dev-2.23-0ubuntu10                                          Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           multiarch-support-2.23-0ubuntu10                                  Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2012-2663           libxtables11-1.6.0-2ubuntu3                                       Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-2663           
CVE-2013-4235           login-1:4.2-3.1ubuntu5.3                                          Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2013-4235           passwd-1:4.2-3.1ubuntu5.3                                         Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2015-1350           linux-libc-dev-4.4.0-141.167                                      Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1350           
CVE-2015-5180           libc-bin-2.23-0ubuntu10                                           Low               None                                           http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
