Vulnerability_ID        Package                                                     Severity          Fix                           CVE_Refs        Vulnerability_URL                                                     
CVE-2017-18344          linux-libc-dev-3.13.0-153.203                               High              3.13.0-155.205                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-18344          
CVE-2017-5753           linux-libc-dev-3.13.0-153.203                               High              3.13.0-157.207                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-5753           
CVE-2018-12126          linux-libc-dev-3.13.0-153.203                               High              3.13.0-170.220                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12126          
CVE-2018-12127          linux-libc-dev-3.13.0-153.203                               High              3.13.0-170.220                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12127          
CVE-2018-12130          linux-libc-dev-3.13.0-153.203                               High              3.13.0-170.220                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12130          
CVE-2018-14634          linux-libc-dev-3.13.0-153.203                               High              3.13.0-160.210                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-14634          
CVE-2018-15594          linux-libc-dev-3.13.0-153.203                               High              3.13.0-160.210                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-15594          
CVE-2018-3620           linux-libc-dev-3.13.0-153.203                               High              3.13.0-155.205                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-3620           
CVE-2018-3646           linux-libc-dev-3.13.0-153.203                               High              3.13.0-155.205                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-3646           
CVE-2018-3693           linux-libc-dev-3.13.0-153.203                               High              3.13.0-157.207                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-3693           
CVE-2018-5390           linux-libc-dev-3.13.0-153.203                               High              3.13.0-155.205                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5390           
CVE-2018-5391           linux-libc-dev-3.13.0-153.203                               High              3.13.0-155.205                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5391           
CVE-2019-3462           apt-1.0.1ubuntu2.18                                         High              1.0.1ubuntu2.19                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3462           
CVE-2019-3462           apt-transport-https-1.0.1ubuntu2.18                         High              1.0.1ubuntu2.19                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3462           
CVE-2019-3462           apt-utils-1.0.1ubuntu2.18                                   High              1.0.1ubuntu2.19                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3462           
CVE-2019-3462           libapt-inst1.5-1.0.1ubuntu2.18                              High              1.0.1ubuntu2.19                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3462           
CVE-2019-3462           libapt-pkg4.12-1.0.1ubuntu2.18                              High              1.0.1ubuntu2.19                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3462           
CVE-2013-0157           libblkid1-2.20.1-5.1ubuntu20.9                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157           
CVE-2013-0157           libmount1-2.20.1-5.1ubuntu20.9                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157           
CVE-2013-0157           libuuid1-2.20.1-5.1ubuntu20.9                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157           
CVE-2013-0157           mount-2.20.1-5.1ubuntu20.9                                  Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157           
CVE-2013-0157           util-linux-2.20.1-5.1ubuntu20.9                             Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-0157           
CVE-2013-4235           login-1:4.1.5.1-1ubuntu9.5                                  Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2013-4235           passwd-1:4.1.5.1-1ubuntu9.5                                 Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2014-8625           dpkg-1.17.5ubuntu5.8                                        Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8625           
CVE-2014-8625           dpkg-dev-1.17.5ubuntu5.8                                    Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8625           
CVE-2014-8625           libdpkg-perl-1.17.5ubuntu5.8                                Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-8625           
CVE-2014-9114           libblkid1-2.20.1-5.1ubuntu20.9                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9114           libmount1-2.20.1-5.1ubuntu20.9                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9114           libuuid1-2.20.1-5.1ubuntu20.9                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9114           mount-2.20.1-5.1ubuntu20.9                                  Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9114           util-linux-2.20.1-5.1ubuntu20.9                             Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9114           
CVE-2014-9474           libmpfr4-3.1.2-1                                            Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9474           
CVE-2014-9761           libc-bin-2.19-0ubuntu6.14                                   Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761           
CVE-2014-9761           libc-dev-bin-2.19-0ubuntu6.14                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761           
CVE-2014-9761           libc6-2.19-0ubuntu6.14                                      Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761           
CVE-2014-9761           libc6-dev-2.19-0ubuntu6.14                                  Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761           
CVE-2014-9761           multiarch-support-2.19-0ubuntu6.14                          Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2014-9761           
CVE-2015-1350           linux-libc-dev-3.13.0-153.203                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1350           
CVE-2015-5180           libc-bin-2.19-0ubuntu6.14                                   Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc-dev-bin-2.19-0ubuntu6.14                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc6-2.19-0ubuntu6.14                                      Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc6-dev-2.19-0ubuntu6.14                                  Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           multiarch-support-2.19-0ubuntu6.14                          Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5276           cpp-4.8-4.8.4-2ubuntu1~14.04.4                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           g++-4.8-4.8.4-2ubuntu1~14.04.4                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           gcc-4.8-4.8.4-2ubuntu1~14.04.4                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           gcc-4.8-base-4.8.4-2ubuntu1~14.04.4                         Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libasan0-4.8.4-2ubuntu1~14.04.4                             Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libatomic1-4.8.4-2ubuntu1~14.04.4                           Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libgcc-4.8-dev-4.8.4-2ubuntu1~14.04.4                       Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libgomp1-4.8.4-2ubuntu1~14.04.4                             Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libitm1-4.8.4-2ubuntu1~14.04.4                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libquadmath0-4.8.4-2ubuntu1~14.04.4                         Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libstdc++-4.8-dev-4.8.4-2ubuntu1~14.04.4                    Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libstdc++6-4.8.4-2ubuntu1~14.04.4                           Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-5276           libtsan0-4.8.4-2ubuntu1~14.04.4                             Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5276           
CVE-2015-8239           sudo-1.8.9p5-1ubuntu1.4                                     Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8239           
CVE-2016-10208          linux-libc-dev-3.13.0-153.203                               Low               3.13.0-157.207                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10208          
CVE-2016-2090           libbsd0-0.6.0-2ubuntu1                                      Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2090           
CVE-2016-2226           binutils-2.24-5ubuntu14.2                                   Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2226           
CVE-2016-2781           coreutils-8.21-1ubuntu5.4                                   Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2781           
CVE-2016-3189           bzip2-1.0.6-5                                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           
CVE-2016-3189           libbz2-1.0-1.0.6-5                                          Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           
CVE-2016-5011           libblkid1-2.20.1-5.1ubuntu20.9                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libmount1-2.20.1-5.1ubuntu20.9                              Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           libuuid1-2.20.1-5.1ubuntu20.9                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           mount-2.20.1-5.1ubuntu20.9                                  Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-5011           util-linux-2.20.1-5.1ubuntu20.9                             Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-5011           
CVE-2016-6197           linux-libc-dev-3.13.0-153.203                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6197           
CVE-2016-6198           linux-libc-dev-3.13.0-153.203                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6198           
CVE-2016-6786           linux-libc-dev-3.13.0-153.203                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6786           
CVE-2016-6787           linux-libc-dev-3.13.0-153.203                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-6787           
CVE-2016-8625           curl-7.35.0-1ubuntu2.16                                     Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8625           
CVE-2016-8625           libcurl3-7.35.0-1ubuntu2.16                                 Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8625           
CVE-2016-8625           libcurl3-gnutls-7.35.0-1ubuntu2.16                          Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-8625           
CVE-2016-9588           linux-libc-dev-3.13.0-153.203                               Low               3.13.0-162.212                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9588           
CVE-2016-9840           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9840           
CVE-2016-9841           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9841           
CVE-2016-9842           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9842           
CVE-2016-9843           zlib1g-1:1.2.8.dfsg-1ubuntu1                                Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9843           
CVE-2016-9909           python-html5lib-0.999-3~ubuntu1                             Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9909           
CVE-2016-9909           python-html5lib-whl-0.999-3~ubuntu1                         Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9909           
CVE-2016-9909           python3-html5lib-0.999-3~ubuntu1                            Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9909           
CVE-2016-9910           python-html5lib-0.999-3~ubuntu1                             Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9910           
CVE-2016-9910           python-html5lib-whl-0.999-3~ubuntu1                         Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9910           
CVE-2016-9910           python3-html5lib-0.999-3~ubuntu1                            Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-9910           
CVE-2017-0537           linux-libc-dev-3.13.0-153.203                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-0537           
CVE-2017-1000410        linux-libc-dev-3.13.0-153.203                               Low               3.13.0-168.218                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000410        
CVE-2017-11109          vim-common-2:7.4.052-1ubuntu3.1                             Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11109          
CVE-2017-11109          vim-tiny-2:7.4.052-1ubuntu3.1                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11109          
CVE-2017-11462          krb5-locales-1.12+dfsg-2ubuntu5.3                           Low               1.12+dfsg-2ubuntu5.4                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libgssapi-krb5-2-1.12+dfsg-2ubuntu5.3                       Low               1.12+dfsg-2ubuntu5.4                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libk5crypto3-1.12+dfsg-2ubuntu5.3                           Low               1.12+dfsg-2ubuntu5.4                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libkrb5-3-1.12+dfsg-2ubuntu5.3                              Low               1.12+dfsg-2ubuntu5.4                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11462          libkrb5support0-1.12+dfsg-2ubuntu5.3                        Low               1.12+dfsg-2ubuntu5.4                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11462          
CVE-2017-11472          linux-libc-dev-3.13.0-153.203                               Low               3.13.0-157.207                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11472          
CVE-2017-11473          linux-libc-dev-3.13.0-153.203                               Low               3.13.0-157.207                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-11473          
CVE-2017-12132          libc-bin-2.19-0ubuntu6.14                                   Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12132          libc-dev-bin-2.19-0ubuntu6.14                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12132          libc6-2.19-0ubuntu6.14                                      Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12132          libc6-dev-2.19-0ubuntu6.14                                  Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12132          multiarch-support-2.19-0ubuntu6.14                          Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12132          
CVE-2017-12133          libc-bin-2.19-0ubuntu6.14                                   Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          
CVE-2017-12133          libc-dev-bin-2.19-0ubuntu6.14                               Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          
CVE-2017-12133          libc6-2.19-0ubuntu6.14                                      Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          
CVE-2017-12133          libc6-dev-2.19-0ubuntu6.14                                  Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          
CVE-2017-12133          multiarch-support-2.19-0ubuntu6.14                          Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12133          
CVE-2017-12424          login-1:4.1.5.1-1ubuntu9.5                                  Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12424          
CVE-2017-12424          passwd-1:4.1.5.1-1ubuntu9.5                                 Low               None                                          http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-12424          
