Vulnerability_ID        Package                                                       Severity          Fix                                          CVE_Refs        Vulnerability_URL                                                     
CVE-2017-5754           linux-libc-dev-4.4.0-81.104                                   Critical          4.4.0-108.131                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-5754           
CVE-2017-1000111        linux-libc-dev-4.4.0-81.104                                   High              4.4.0-91.114                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000111        
CVE-2017-1000112        linux-libc-dev-4.4.0-81.104                                   High              4.4.0-91.114                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000112        
CVE-2017-1000251        linux-libc-dev-4.4.0-81.104                                   High              4.4.0-96.119                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000251        
CVE-2017-1000405        linux-libc-dev-4.4.0-81.104                                   High              4.4.0-103.126                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-1000405        
CVE-2017-16939          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-103.126                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-16939          
CVE-2017-16995          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-119.143                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-16995          
CVE-2017-17712          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-116.140                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-17712          
CVE-2017-18344          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-121.145                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-18344          
CVE-2017-5715           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-112.135                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-5715           
CVE-2017-5753           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-112.135                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-5753           
CVE-2017-7533           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-89.112                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-7533           
CVE-2017-9445           libudev1-229-4ubuntu17                                        High              229-4ubuntu19                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-9445           
CVE-2017-9445           systemd-sysv-229-4ubuntu17                                    High              229-4ubuntu19                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2017-9445           
CVE-2018-1000001        libc-bin-2.23-0ubuntu9                                        High              2.23-0ubuntu10                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001        
CVE-2018-1000001        libc-dev-bin-2.23-0ubuntu9                                    High              2.23-0ubuntu10                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001        
CVE-2018-1000001        libc6-2.23-0ubuntu9                                           High              2.23-0ubuntu10                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001        
CVE-2018-1000001        libc6-dev-2.23-0ubuntu9                                       High              2.23-0ubuntu10                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001        
CVE-2018-1000001        multiarch-support-2.23-0ubuntu9                               High              2.23-0ubuntu10                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1000001        
CVE-2018-1087           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-124.148                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-1087           
CVE-2018-12126          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-148.174                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12126          
CVE-2018-12127          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-148.174                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12127          
CVE-2018-12130          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-148.174                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-12130          
CVE-2018-14634          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-93.116                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-14634          
CVE-2018-15572          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-137.163                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-15572          
CVE-2018-15594          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-137.163                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-15594          
CVE-2018-16864          libpam-systemd-229-4ubuntu19                                  High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16864          
CVE-2018-16864          libsystemd0-229-4ubuntu19                                     High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16864          
CVE-2018-16864          libudev1-229-4ubuntu17                                        High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16864          
CVE-2018-16864          systemd-229-4ubuntu19                                         High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16864          
CVE-2018-16864          systemd-sysv-229-4ubuntu17                                    High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16864          
CVE-2018-16865          libpam-systemd-229-4ubuntu19                                  High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16865          
CVE-2018-16865          libsystemd0-229-4ubuntu19                                     High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16865          
CVE-2018-16865          libudev1-229-4ubuntu17                                        High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16865          
CVE-2018-16865          systemd-229-4ubuntu19                                         High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16865          
CVE-2018-16865          systemd-sysv-229-4ubuntu17                                    High              229-4ubuntu21.15                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-16865          
CVE-2018-17182          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-137.163                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-17182          
CVE-2018-3620           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-133.159                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-3620           
CVE-2018-3646           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-133.159                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-3646           
CVE-2018-3693           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-112.135                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-3693           
CVE-2018-5390           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-133.159                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5390           
CVE-2018-5391           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-133.159                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-5391           
CVE-2018-8897           linux-libc-dev-4.4.0-81.104                                   High              4.4.0-124.148                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2018-8897           
CVE-2019-11477          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-151.178                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-11477          
CVE-2019-11478          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-151.178                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-11478          
CVE-2019-14835          linux-libc-dev-4.4.0-81.104                                   High              4.4.0-164.192                                                http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-14835          
CVE-2019-3462           apt-1.2.20                                                    High              1.2.29ubuntu0.1                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3462           
CVE-2019-3462           apt-utils-1.2.20                                              High              1.2.29ubuntu0.1                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3462           
CVE-2019-3462           libapt-inst2.0-1.2.20                                         High              1.2.29ubuntu0.1                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3462           
CVE-2019-3462           libapt-pkg5.0-1.2.20                                          High              1.2.29ubuntu0.1                                              http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-3462           
CVE-2019-6116           ghostscript-9.18~dfsg~0-0ubuntu2.6                            High              9.26~dfsg+0-0ubuntu0.16.04.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-6116           
CVE-2019-6116           libgs9-9.18~dfsg~0-0ubuntu2.6                                 High              9.26~dfsg+0-0ubuntu0.16.04.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-6116           
CVE-2019-6116           libgs9-common-9.18~dfsg~0-0ubuntu2.6                          High              9.26~dfsg+0-0ubuntu0.16.04.4                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-6116           
CVE-2019-9928           gstreamer1.0-plugins-base-1.8.3-1ubuntu0.2                    High              1.8.3-1ubuntu0.3                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9928           
CVE-2019-9928           libgstreamer-plugins-base1.0-0-1.8.3-1ubuntu0.2               High              1.8.3-1ubuntu0.3                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2019-9928           
CVE-2009-5155           libc-bin-2.23-0ubuntu9                                        Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc-dev-bin-2.23-0ubuntu9                                    Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc6-2.23-0ubuntu9                                           Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           libc6-dev-2.23-0ubuntu9                                       Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2009-5155           multiarch-support-2.23-0ubuntu9                               Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2009-5155           
CVE-2012-1093           x11-common-1:7.7+13ubuntu3                                    Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-1093           
CVE-2012-1093           xorg-dev-1:7.7+13ubuntu3                                      Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-1093           
CVE-2012-2663           libxtables11-1.6.0-2ubuntu3                                   Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2012-2663           
CVE-2013-4235           login-1:4.2-3.1ubuntu5.3                                      Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2013-4235           passwd-1:4.2-3.1ubuntu5.3                                     Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2013-4235           
CVE-2015-1350           linux-libc-dev-4.4.0-81.104                                   Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-1350           
CVE-2015-5180           libc-bin-2.23-0ubuntu9                                        Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc-dev-bin-2.23-0ubuntu9                                    Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc6-2.23-0ubuntu9                                           Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           libc6-dev-2.23-0ubuntu9                                       Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5180           multiarch-support-2.23-0ubuntu9                               Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5180           
CVE-2015-5203           libjasper-dev-1.900.1-debian1-2.4ubuntu1.1                    Low               1.900.1-debian1-2.4ubuntu1.2                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5203           
CVE-2015-5203           libjasper1-1.900.1-debian1-2.4ubuntu1.1                       Low               1.900.1-debian1-2.4ubuntu1.2                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5203           
CVE-2015-5221           libjasper-dev-1.900.1-debian1-2.4ubuntu1.1                    Low               1.900.1-debian1-2.4ubuntu1.2                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5221           
CVE-2015-5221           libjasper1-1.900.1-debian1-2.4ubuntu1.1                       Low               1.900.1-debian1-2.4ubuntu1.2                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5221           
CVE-2015-5237           libprotobuf-dev-2.6.1-1.3                                     Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5237           
CVE-2015-5237           libprotobuf-lite9v5-2.6.1-1.3                                 Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5237           
CVE-2015-5237           libprotobuf9v5-2.6.1-1.3                                      Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-5237           
CVE-2015-8944           linux-libc-dev-4.4.0-81.104                                   Low               4.4.0-87.110                                                 http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8944           
CVE-2015-8985           libc-bin-2.23-0ubuntu9                                        Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           libc-dev-bin-2.23-0ubuntu9                                    Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           libc6-2.23-0ubuntu9                                           Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           libc6-dev-2.23-0ubuntu9                                       Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-8985           multiarch-support-2.23-0ubuntu9                               Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-8985           
CVE-2015-9019           libxslt1.1-1.1.28-2.1ubuntu0.1                                Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9019           
CVE-2015-9251           libjs-jquery-1.11.3+dfsg-4                                    Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9251           
CVE-2015-9274           libharfbuzz-icu0-1.0.1-1ubuntu0.1                             Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9274           
CVE-2015-9274           libharfbuzz0b-1.0.1-1ubuntu0.1                                Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2015-9274           
CVE-2016-10087          libpng12-0-1.2.54-1ubuntu1                                    Low               1.2.54-1ubuntu1.1                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10087          
CVE-2016-10087          libpng12-dev-1.2.54-1ubuntu1                                  Low               1.2.54-1ubuntu1.1                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10087          
CVE-2016-10165          liblcms2-2-2.6-3ubuntu2                                       Low               2.6-3ubuntu2.1                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10165          
CVE-2016-10165          liblcms2-dev-2.6-3ubuntu2                                     Low               2.6-3ubuntu2.1                                               http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10165          
CVE-2016-10209          libarchive13-3.1.2-11ubuntu0.16.04.3                          Low               3.1.2-11ubuntu0.16.04.4                                      http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10209          
CVE-2016-10254          libelf1-0.165-3ubuntu1                                        Low               0.165-3ubuntu1.1                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10254          
CVE-2016-10255          libelf1-0.165-3ubuntu1                                        Low               0.165-3ubuntu1.1                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10255          
CVE-2016-10267          libtiff5-4.0.6-1ubuntu0.2                                     Low               4.0.6-1ubuntu0.3                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10267          
CVE-2016-10267          libtiff5-dev-4.0.6-1ubuntu0.2                                 Low               4.0.6-1ubuntu0.3                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10267          
CVE-2016-10267          libtiffxx5-4.0.6-1ubuntu0.2                                   Low               4.0.6-1ubuntu0.3                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10267          
CVE-2016-10317          ghostscript-9.18~dfsg~0-0ubuntu2.6                            Low               9.18~dfsg~0-0ubuntu2.8                                       http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10317          
CVE-2016-10317          libgs9-9.18~dfsg~0-0ubuntu2.6                                 Low               9.18~dfsg~0-0ubuntu2.8                                       http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10317          
CVE-2016-10317          libgs9-common-9.18~dfsg~0-0ubuntu2.6                          Low               9.18~dfsg~0-0ubuntu2.8                                       http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10317          
CVE-2016-10349          libarchive13-3.1.2-11ubuntu0.16.04.3                          Low               3.1.2-11ubuntu0.16.04.4                                      http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10349          
CVE-2016-10350          libarchive13-3.1.2-11ubuntu0.16.04.3                          Low               3.1.2-11ubuntu0.16.04.4                                      http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10350          
CVE-2016-10371          libtiff5-4.0.6-1ubuntu0.2                                     Low               4.0.6-1ubuntu0.3                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10371          
CVE-2016-10371          libtiff5-dev-4.0.6-1ubuntu0.2                                 Low               4.0.6-1ubuntu0.3                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10371          
CVE-2016-10371          libtiffxx5-4.0.6-1ubuntu0.2                                   Low               4.0.6-1ubuntu0.3                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10371          
CVE-2016-10713          patch-2.7.5-1                                                 Low               2.7.5-1ubuntu0.16.04.1                                       http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10713          
CVE-2016-10739          libc-bin-2.23-0ubuntu9                                        Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          libc-dev-bin-2.23-0ubuntu9                                    Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          libc6-2.23-0ubuntu9                                           Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          libc6-dev-2.23-0ubuntu9                                       Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10739          multiarch-support-2.23-0ubuntu9                               Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10739          
CVE-2016-10906          linux-libc-dev-4.4.0-81.104                                   Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-10906          
CVE-2016-2226           binutils-2.26.1-1ubuntu1~16.04.3                              Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2226           
CVE-2016-2318           libgraphicsmagick++-q16-12-1.3.23-1build1                     Low               1.3.23-1ubuntu0.1                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2318           
CVE-2016-2318           libgraphicsmagick++1-dev-1.3.23-1build1                       Low               1.3.23-1ubuntu0.1                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2318           
CVE-2016-2318           libgraphicsmagick-q16-3-1.3.23-1build1                        Low               1.3.23-1ubuntu0.1                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2318           
CVE-2016-2318           libgraphicsmagick1-dev-1.3.23-1build1                         Low               1.3.23-1ubuntu0.1                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2318           
CVE-2016-2568           libpolkit-agent-1-0-0.105-14.1                                Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2568           
CVE-2016-2568           libpolkit-backend-1-0-0.105-14.1                              Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2568           
CVE-2016-2568           libpolkit-gobject-1-0-0.105-14.1                              Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2568           
CVE-2016-2568           policykit-1-0.105-14.1                                        Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2568           
CVE-2016-2774           isc-dhcp-client-4.3.3-5ubuntu12.7                             Low               4.3.3-5ubuntu12.9                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2774           
CVE-2016-2774           isc-dhcp-common-4.3.3-5ubuntu12.7                             Low               4.3.3-5ubuntu12.9                                            http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2774           
CVE-2016-2779           libblkid1-2.27.1-6ubuntu3.2                                   Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           libfdisk1-2.27.1-6ubuntu3.2                                   Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           libmount1-2.27.1-6ubuntu3.2                                   Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           libsmartcols1-2.27.1-6ubuntu3.2                               Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           libuuid1-2.27.1-6ubuntu3.3                                    Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           mount-2.27.1-6ubuntu3.2                                       Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           util-linux-2.27.1-6ubuntu3.2                                  Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2779           uuid-dev-2.27.1-6ubuntu3.3                                    Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2779           
CVE-2016-2781           coreutils-8.25-2ubuntu2                                       Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2781           
CVE-2016-2853           linux-libc-dev-4.4.0-81.104                                   Low               None                                                         http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-2853           
CVE-2016-3189           bzip2-1.0.6-8                                                 Low               1.0.6-8ubuntu0.1                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           
CVE-2016-3189           bzip2-doc-1.0.6-8                                             Low               1.0.6-8ubuntu0.1                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           
CVE-2016-3189           libbz2-1.0-1.0.6-8                                            Low               1.0.6-8ubuntu0.1                                             http://people.ubuntu.com/~ubuntu-security/cve/CVE-2016-3189           
